Company Names,Cars Names,Engines,CC/Battery Capacity,HorsePower,Total Speed,Performance(0 - 100 )KM/H,Cars Prices,Fuel Types,Seats,Torque,CC_Battery,Torque_Nm,Seats_Clean,Price,Power_Speed_Ratio
Gmc,Yukon XL,6.2L V8 Gasoline,6200 cc,420.0,200.0,6.9,"$61,100 ",Petrol,8,624 Nm,6200.0,624.0,8.0,61100.0,2.1
Gmc,Canyon,2.7L Turbo 4-cylinder,2700 cc,310.0,190.0,7.6,"$36,900 ",Petrol,5,583 Nm,2700.0,583.0,5.0,36900.0,1.631578947368421
Gmc,Sierra 1500,5.3L V8 Gasoline,5300 cc,355.0,180.0,7.3,"$37,100 ",Petrol,6,519 Nm,5300.0,519.0,6.0,37100.0,1.9722222222222223
Gmc,Sierra 2500HD,6.6L V8 Diesel,6600 cc,401.0,175.0,7.5,"$43,900 ",Diesel,6,629 Nm,6600.0,629.0,6.0,43900.0,2.2914285714285714
Gmc,Sierra 3500HD,6.6L V8 Diesel,6600 cc,445.0,175.0,7.4,"$49,000 ",Diesel,6,1234 Nm,6600.0,1234.0,6.0,49000.0,2.5428571428571427
Gmc,Hummer EV Pickup,Dual-Motor Electric,212 kWh,625.0,170.0,3.0,"$108,700 ",Electric,5,1000+ Nm,2500.0,371.5,5.0,108700.0,3.676470588235294
Gmc,Hummer EV SUV,Dual-Motor Electric,212 kWh,625.0,170.0,3.5,"$105,600 ",Electric,5,1000+ Nm,2500.0,371.5,5.0,105600.0,3.676470588235294
Gmc,Yukon Denali,6.2L V8 Gasoline,6200 cc,420.0,200.0,6.8,"$72,800 ",Petrol,8,624 Nm,6200.0,624.0,8.0,72800.0,2.1
Gmc,Sierra Denali,6.2L V8 Gasoline,6200 cc,420.0,190.0,6.7,"$66,800 ",Petrol,6,624 Nm,6200.0,624.0,6.0,66800.0,2.210526315789474
Gmc,Terrain AT4,1.5L Turbo 4-cylinder,1500 cc,175.0,190.0,9.6,"$36,500 ",Petrol,5,275 Nm,1500.0,275.0,5.0,36500.0,0.9210526315789473
Gmc,Acadia AT4,3.6L V6 Gasoline,3600 cc,310.0,210.0,7.6,"$41,400 ",Petrol,6,366 Nm,3600.0,366.0,6.0,41400.0,1.4761904761904763
Gmc,Sierra 1500 AT4,5.3L V8 Gasoline,5300 cc,355.0,180.0,7.4,"$53,800 ",Petrol,6,519 Nm,5300.0,519.0,6.0,53800.0,1.9722222222222223
Gmc,Sierra 2500HD Denali,6.6L V8 Diesel,6600 cc,401.0,175.0,7.5,"$72,200 ",Diesel,6,1234 Nm,6600.0,1234.0,6.0,72200.0,2.2914285714285714
Gmc,Sierra Elevation,2.7L Turbo 4-cylinder,2700 cc,310.0,190.0,7.6,"$45,000 ",Petrol,5,583 Nm,2700.0,583.0,5.0,45000.0,1.631578947368421
Gmc,Canyon AT4,2.7L Turbo 4-cylinder,2700 cc,310.0,190.0,7.5,"$43,900 ",Petrol,5,583 Nm,2700.0,583.0,5.0,43900.0,1.631578947368421
Gmc,Canyon Denali,2.7L Turbo 4-cylinder,2700 cc,310.0,190.0,7.5,"$48,000 ",Petrol,5,583 Nm,2700.0,583.0,5.0,48000.0,1.631578947368421
Gmc,Yukon XL Denali Ultimate,6.2L V8 Gasoline,6200 cc,420.0,200.0,6.7,"$93,800 ",Petrol,8,624 Nm,6200.0,624.0,8.0,93800.0,2.1
Gmc,Terrain Denali,1.5L Turbo 4-cylinder,1500 cc,175.0,190.0,9.5,"$38,600 ",Petrol,5,275 Nm,1500.0,275.0,5.0,38600.0,0.9210526315789473
Gmc,Acadia Denali,3.6L V6 engine,"3,564 cc",310.0,210.0,6.5,"$54,300 ",Petrol,7,366 Nm,3564.0,366.0,7.0,54300.0,1.4761904761904763
Gmc,Yukon AT4,5.3L V8 engine,"5,327 cc",355.0,210.0,7.1,"$71,505 ",Petrol,8,519 Nm,5327.0,519.0,8.0,71505.0,1.6904761904761905
Gmc,Yukon XL AT4,5.3L V8 engine,"5,327 cc",355.0,210.0,7.3,"$73,305 ",Petrol,8,519 Nm,5327.0,519.0,8.0,73305.0,1.6904761904761905
Gmc,Sierra 1500 Elevation,2.7L Turbo engine,"2,713 cc",310.0,180.0,7.0,"$52,000 ",Petrol,5,569 Nm,2713.0,569.0,5.0,52000.0,1.7222222222222223
Gmc,Sierra 1500 SLT,5.3L V8 engine,"5,327 cc",355.0,180.0,6.8,"$56,000 ",Petrol,5,519 Nm,5327.0,519.0,5.0,56000.0,1.9722222222222223
Gmc,Sierra 2500HD AT4,6.6L V8 engine,"6,600 cc",401.0,170.0,7.5,"$70,000 ",Petrol,5,629 Nm,6600.0,629.0,5.0,70000.0,2.3588235294117648
Gmc,Sierra 3500HD AT4,6.6L V8 engine,"6,600 cc",401.0,170.0,7.7,"$72,000 ",Petrol,5,629 Nm,6600.0,629.0,5.0,72000.0,2.3588235294117648
Gmc,Canyon Elevation,2.5L I4 engine,"2,488 cc",200.0,175.0,8.5,"$36,300 ",Petrol,5,259 Nm,2488.0,259.0,5.0,36300.0,1.1428571428571428
Gmc,Canyon Denali Black Edition,3.6L V6 engine,"3,564 cc",308.0,180.0,6.9,"$44,000 ",Petrol,5,373 Nm,3564.0,373.0,5.0,44000.0,1.711111111111111
Gmc,Sierra 1500 Denali Ultimate,6.2L V8 engine,"6,162 cc",420.0,200.0,5.8,"$80,000 ",Petrol,5,624 Nm,6162.0,624.0,5.0,80000.0,2.1
Gmc,Yukon XL Denali Reserve,6.2L V8 engine,"6,162 cc",420.0,210.0,6.0,"$82,000 ",Petrol,7,624 Nm,6162.0,624.0,7.0,82000.0,2.0
Gmc,Terrain Elevation Edition,1.5L Turbocharged I4 engine,"1,490 cc",170.0,200.0,9.3,"$28,700 ",Petrol,5,275 Nm,1490.0,275.0,5.0,28700.0,0.85
Gmc,Acadia Black Edition,3.6L V6 engine,"3,564 cc",310.0,210.0,6.5,"$45,000 ",Petrol,7,366 Nm,3564.0,366.0,7.0,45000.0,1.4761904761904763
Gmc,Hummer EV SUV Edition 1,"Electric motors with up to 11,500 lb-ft torque",200 kWh,255.0,170.0,3.5,"$96,550 ",Electric,5,"15,590 Nm",2500.0,15590.0,5.0,96550.0,1.5
Gmc,Hummer EV Pickup Edition 1,"Electric motors with up to 11,500 lb-ft torque",200 kWh,255.0,170.0,3.0,"$96,550 ",Electric,5,"15,590 Nm",2500.0,15590.0,5.0,96550.0,1.5
Gmc,Sierra Denali CarbonPro,6.2L V8 engine,"6,162 cc",420.0,200.0,5.8,"$65,000 ",Petrol,5,624 Nm,6162.0,624.0,5.0,65000.0,2.1
Gmc,Yukon Denali Performance,6.2L V8 engine,"6,162 cc",420.0,210.0,6.0,"$76,805 ",Petrol,8,624 Nm,6162.0,624.0,8.0,76805.0,2.0
Gmc,Sierra 2500HD Denali Black Edition,6.6L V8 engine,"6,600 cc",401.0,170.0,7.5,"$75,000 ",Petrol,5,629 Nm,6600.0,629.0,5.0,75000.0,2.3588235294117648
Gmc,Canyon AT4X,3.6L V6 engine,"3,564 cc",308.0,180.0,6.9,"$50,000 ",Petrol,5,373 Nm,3564.0,373.0,5.0,50000.0,1.711111111111111
Gmc,Yukon XL SLT,5.3L V8 engine,"5,327 cc",355.0,210.0,7.3,"$65,000 ",Petrol,8,519 Nm,5327.0,519.0,8.0,65000.0,1.6904761904761905
Gmc,Sierra 1500 Pro,4.3L V6 engine,"4,300 cc",285.0,180.0,7.5,"$37,700 ",Petrol,3,413 Nm,4300.0,413.0,3.0,37700.0,1.5833333333333333
Gmc,Sierra 2500HD Pro,6.6L V8 engine,"6,600 cc",401.0,170.0,7.7,"$60,000 ",Petrol,3,629 Nm,6600.0,629.0,3.0,60000.0,2.3588235294117648
Gmc,Sierra 3500HD Pro,6.6L V8 engine,"6,600 cc",401.0,170.0,7.8,"$62,000 ",Petrol,3,629 Nm,6600.0,629.0,3.0,62000.0,2.3588235294117648
Gmc,Terrain SLT,1.5L Turbocharged I4 engine,"1,490 cc",170.0,200.0,9.4,"$31,000 ",Petrol,5,275 Nm,1490.0,275.0,5.0,31000.0,0.85
Gmc,Acadia SLE,3.6L V6 engine,"3,564 cc",310.0,210.0,6.6,"$40,000 ",Petrol,7,366 Nm,3564.0,366.0,7.0,40000.0,1.4761904761904763
Gmc,Canyon SLT,2.5L I4 engine,"2,488 cc",200.0,175.0,8.6,"$38,000 ",Petrol,5,259 Nm,2488.0,259.0,5.0,38000.0,1.1428571428571428
Gmc,Yukon XL Elevation,5.3L V8 engine,"5,327 cc",355.0,210.0,7.4,"$75,000 ",Petrol,8,519 Nm,5327.0,519.0,8.0,75000.0,1.6904761904761905
Gmc,Sierra 1500 AT4X,6.2L V8 engine,"6,162 cc",420.0,200.0,5.9,"$82,000 ",Petrol,5,624 Nm,6162.0,624.0,5.0,82000.0,2.1
Gmc,Hummer EV SUV Extreme Off-Road,"Electric motors with up to 11,500 lb-ft torque",200 kWh,255.0,170.0,3.6,"$110,000 ",Electric,5,"15,590 Nm",2500.0,15590.0,5.0,110000.0,1.5
Gmc,Sierra EV Denali,Electric motors with advanced AWD,200 kWh,255.0,170.0,4.5,"$108,700 ",Electric,5,"1,064 Nm",2500.0,1064.0,5.0,108700.0,1.5
Gmc,Hummer EV Omega Edition,"Electric motors with up to 11,500 lb-ft torque",200 kWh,255.0,170.0,3.0,"$112,700 ",Electric,5,"15,590 Nm",2500.0,15590.0,5.0,112700.0,1.5
Gmc,Canyon AT4X Edition 1,3.6L V6 engine,"3,564 cc",308.0,180.0,6.8,"$55,000 ",Petrol,5,373 Nm,3564.0,373.0,5.0,55000.0,1.711111111111111
Gmc,Yukon Denali Ultimate Black,6.2L V8 engine,"6,162 cc",420.0,210.0,6.0,"$90,000 ",Petrol,8,624 Nm,6162.0,624.0,8.0,90000.0,2.0
Gmc,Sierra HD Denali Reserve,6.6L V8 engine,"6,600 cc",401.0,170.0,7.5,"$85,000 ",Petrol,5,629 Nm,6600.0,629.0,5.0,85000.0,2.3588235294117648
Gmc,Acadia Denali Ultimate,3.6L V6 engine,"3,564 cc",310.0,210.0,6.5,"$60,000 ",Petrol,7,366 Nm,3564.0,366.0,7.0,60000.0,1.4761904761904763
Gmc,Terrain All-Terrain Edition,1.5L Turbocharged I4 engine,"1,490 cc",170.0,200.0,9.3,"$35,000 ",Petrol,5,275 Nm,1490.0,275.0,5.0,35000.0,0.85
Gmc,Yukon Trailering Edition,5.3L V8 engine,"5,327 cc",355.0,210.0,7.5,"$78,000 ",Petrol,8,519 Nm,5327.0,519.0,8.0,78000.0,1.6904761904761905
Gmc,Hummer EV Adventure Series,"Electric motors with up to 11,500 lb-ft torque",200 kWh,255.0,170.0,3.6,"$105,000 ",Electric,5,"15,590 Nm",2500.0,15590.0,5.0,105000.0,1.5
Kia,Rio,1.6L 4-Cylinder,1591 cc,120.0,180.0,10.3,"$17,000 ",Petrol,5,151 Nm,1591.0,151.0,5.0,17000.0,0.6666666666666666
Kia,Rio 5-Door,1.6L 4-Cylinder,1591 cc,120.0,180.0,10.3,"$18,000 ",Petrol,5,151 Nm,1591.0,151.0,5.0,18000.0,0.6666666666666666
Kia,Seltos Nightfall Edition,1.6L Turbocharged 4-Cylinder,1591 cc,175.0,210.0,7.5,"$28,000 ",Petrol,5,264 Nm,1591.0,264.0,5.0,28000.0,0.8333333333333334
Peugeot,508 PSE (Peugeot Sport Engineered),Hybrid I4 + Electric Motor,"1,599 cc (petrol) + Electric Motor",360.0,250.0,5.2,"$55,000 ",Hybrid,5,520 Nm,2500.0,520.0,5.0,55000.0,1.44
Kia,Sorento X-Line,2.5L Turbocharged 4-Cylinder,2500 cc,277.0,220.0,7.0,"$42,000 ",Petrol,7,421 Nm,2500.0,421.0,7.0,42000.0,1.259090909090909
Kia,Telluride SX,3.8L V6,3778 cc,291.0,240.0,7.0,"$50,000 ",Petrol,7,355 Nm,3778.0,355.0,7.0,50000.0,1.2125
Kia,Forte LXS,2.0L 4-Cylinder,1999 cc,147.0,190.0,9.2,"$19,000 ",Petrol,5,179 Nm,1999.0,179.0,5.0,19000.0,0.7736842105263158
Kia,K5 EX,1.6L Turbocharged 4-Cylinder,1591 cc,180.0,220.0,7.8,"$28,500 ",Petrol,5,264 Nm,1591.0,264.0,5.0,28500.0,0.8181818181818182
Kia,Niro Plug-In Hybrid,1.6L 4-Cylinder Hybrid,1591 cc,139.0,180.0,10.5,"$33,000 ",Hybrid,5,265 Nm,1591.0,265.0,5.0,33000.0,0.7722222222222223
Kia,EV6 Wind,Electric Motor,77.4 kWh,225.0,190.0,5.2,"$50,000 ",Electric,5,350 Nm,2500.0,350.0,5.0,50000.0,1.1842105263157894
Kia,Soul Turbo,1.6L Turbocharged 4-Cylinder,1591 cc,201.0,200.0,6.5,"$28,000 ",Petrol,5,264 Nm,1591.0,264.0,5.0,28000.0,1.005
Kia,Seltos SX,1.6L Turbocharged 4-Cylinder,1591 cc,175.0,210.0,7.5,"$28,500 ",Petrol,5,264 Nm,1591.0,264.0,5.0,28500.0,0.8333333333333334
Kia,Stinger Scorpion Edition,2.5L Turbocharged 4-Cylinder,2500 cc,300.0,270.0,5.0,"$55,000 ",Petrol,5,422 Nm,2500.0,422.0,5.0,55000.0,1.1111111111111112
Kia,Sorento Hybrid SX Prestige,1.6L Hybrid Turbocharged 4-Cylinder,1591 cc,227.0,200.0,7.9,"$47,000 ",Hybrid,7,352 Nm,1591.0,352.0,7.0,47000.0,1.135
Kia,Carnival EX,3.5L V6,3500 cc,290.0,220.0,8.0,"$42,500 ",Petrol,8,355 Nm,3500.0,355.0,8.0,42500.0,1.3181818181818181
Kia,Telluride Nightfall Edition,3.8L V6,3778 cc,291.0,240.0,7.0,"$51,000 ",Petrol,7,355 Nm,3778.0,355.0,7.0,51000.0,1.2125
Peugeot,508 Plug-In Hybrid,Hybrid I4 + Electric Motor,"1,598 cc (petrol) + Electric Motor",225.0,210.0,7.5,"$44,000 ",Hybrid,5,360 Nm,2500.0,360.0,5.0,44000.0,1.0714285714285714
Kia,EV6 First Edition,Electric Motor,77.4 kWh,320.0,230.0,5.0,"$58,000 ",Electric,5,450 Nm,2500.0,450.0,5.0,58000.0,1.391304347826087
Kia,Niro Touring,1.6L 4-Cylinder Hybrid,1591 cc,139.0,180.0,10.5,"$33,000 ",Hybrid,5,265 Nm,1591.0,265.0,5.0,33000.0,0.7722222222222223
Kia,Forte GT-Line,1.6L Turbocharged 4-Cylinder,1591 cc,201.0,200.0,6.5,"$25,000 ",Petrol,5,264 Nm,1591.0,264.0,5.0,25000.0,1.005
Kia,Seltos EX,2.0L 4-Cylinder,1999 cc,146.0,190.0,9.0,"$23,500 ",Petrol,5,179 Nm,1999.0,179.0,5.0,23500.0,0.7684210526315789
Peugeot,3008 Plug-In Hybrid,Hybrid I4 + Electric Motor,"1,598 cc (petrol) + Electric Motor",225.0,210.0,7.0,"$42,000 ",Hybrid,5,360 Nm,2500.0,360.0,5.0,42000.0,1.0714285714285714
Kia,Sorento LX,2.5L 4-Cylinder,2500 cc,191.0,210.0,8.5,"$35,500 ",Petrol,7,246 Nm,2500.0,246.0,7.0,35500.0,0.9095238095238095
Kia,Telluride EX,3.8L V6,3778 cc,291.0,240.0,7.0,"$44,000 ",Petrol,7,355 Nm,3778.0,355.0,7.0,44000.0,1.2125
Kia,Soul EX,2.0L 4-Cylinder,1999 cc,147.0,190.0,9.5,"$22,000 ",Petrol,5,179 Nm,1999.0,179.0,5.0,22000.0,0.7736842105263158
Kia,Forte FE,2.0L 4-Cylinder,1999 cc,147.0,190.0,9.2,"$18,500 ",Petrol,5,179 Nm,1999.0,179.0,5.0,18500.0,0.7736842105263158
Kia,K5 GT-Line,1.6L Turbocharged 4-Cylinder,1591 cc,180.0,220.0,7.8,"$29,000 ",Petrol,5,264 Nm,1591.0,264.0,5.0,29000.0,0.8181818181818182
Kia,Carnival LXS,3.5L V6,3500 cc,290.0,220.0,8.0,"$39,500 ",Petrol,8,355 Nm,3500.0,355.0,8.0,39500.0,1.3181818181818181
Kia,EV6 Light,Electric Motor,77.4 kWh,225.0,190.0,5.2,"$46,000 ",Electric,5,350 Nm,2500.0,350.0,5.0,46000.0,1.1842105263157894
Kia,Niro EX,1.6L 4-Cylinder Hybrid,1591 cc,139.0,180.0,10.5,"$30,000 ",Hybrid,5,265 Nm,1591.0,265.0,5.0,30000.0,0.7722222222222223
Kia,Stinger GT,3.3L Turbocharged V6,3300 cc,365.0,270.0,4.7,"$51,500 ",Petrol,5,510 Nm,3300.0,510.0,5.0,51500.0,1.3518518518518519
Kia,Sorento SX Prestige,2.5L Hybrid Turbocharged 4-Cylinder,1591 cc,227.0,200.0,7.9,"$48,000 ",Hybrid,7,352 Nm,1591.0,352.0,7.0,48000.0,1.135
Kia,Telluride SX Prestige,3.8L V6,3778 cc,291.0,240.0,7.0,"$52,000 ",Petrol,7,355 Nm,3778.0,355.0,7.0,52000.0,1.2125
Peugeot,508 Hybrid4,Hybrid I4 + Electric Motor,"1,598 cc (petrol) + Electric Motor",300.0,235.0,6.0,"$47,000 ",Hybrid,5,520 Nm,2500.0,520.0,5.0,47000.0,1.2765957446808511
Kia,EV6 GT Performance,Electric Motor,77.4 kWh,577.0,260.0,3.5,"$65,000 ",Electric,5,740 Nm,2500.0,740.0,5.0,65000.0,2.2192307692307693
Kia,Niro SX Touring,1.6L 4-Cylinder Hybrid,1591 cc,139.0,180.0,10.5,"$34,500 ",Hybrid,5,265 Nm,1591.0,265.0,5.0,34500.0,0.7722222222222223
Kia,Carnival SX Prestige,3.5L V6,3500 cc,290.0,220.0,8.0,"$47,000 ",Petrol,8,355 Nm,3500.0,355.0,8.0,47000.0,1.3181818181818181
Kia,Seltos SX Turbo,1.6L Turbocharged 4-Cylinder,1591 cc,175.0,210.0,7.5,"$32,000 ",Petrol,5,264 Nm,1591.0,264.0,5.0,32000.0,0.8333333333333334
Kia,Forte EX Premium,2.0L 4-Cylinder,1999 cc,147.0,190.0,9.2,"$22,500 ",Petrol,5,179 Nm,1999.0,179.0,5.0,22500.0,0.7736842105263158
Kia,Soul EX Designer Edition,2.0L 4-Cylinder,1999 cc,147.0,190.0,9.5,"$23,500 ",Petrol,5,179 Nm,1999.0,179.0,5.0,23500.0,0.7736842105263158
Kia,Rio S,1.6L 4-Cylinder,1591 cc,120.0,180.0,10.3,"$17,500 ",Petrol,5,151 Nm,1591.0,151.0,5.0,17500.0,0.6666666666666666
Kia,Rio 5-Door S,1.6L 4-Cylinder,1591 cc,120.0,180.0,10.3,"$18,000 ",Petrol,5,151 Nm,1591.0,151.0,5.0,18000.0,0.6666666666666666
Kia,Soul S,2.0L 4-Cylinder,1999 cc,147.0,190.0,9.5,"$20,500 ",Petrol,5,179 Nm,1999.0,179.0,5.0,20500.0,0.7736842105263158
Kia,Seltos LX,2.0L 4-Cylinder,1999 cc,146.0,190.0,9.2,"$23,000 ",Petrol,5,179 Nm,1999.0,179.0,5.0,23000.0,0.7684210526315789
Peugeot,3008 Hybrid4,Hybrid I4+ Electric Motor,"1,599 cc (Petrol) + Electric Motor",300.0,235.0,6.0,"$45,000 ",Hybrid,5,520 Nm,2500.0,520.0,5.0,45000.0,1.2765957446808511
Kia,Sorento Hybrid EX,1.6L Hybrid Turbocharged 4-Cylinder,1591 cc,227.0,200.0,7.9,"$47,000 ",Hybrid,7,352 Nm,1591.0,352.0,7.0,47000.0,1.135
Kia,Telluride LX,3.8L V6,3778 cc,291.0,240.0,7.0,"$41,500 ",Petrol,7,355 Nm,3778.0,355.0,7.0,41500.0,1.2125
Kia,Carnival MPV EX,3.5L V6,3500 cc,290.0,220.0,8.0,"$43,500 ",Petrol,8,355 Nm,3500.0,355.0,8.0,43500.0,1.3181818181818181
Kia,EV6 AWD GT-Line,Electric Motor,77.4 kWh,320.0,230.0,5.0,"$60,000 ",Electric,5,450 Nm,2500.0,450.0,5.0,60000.0,1.391304347826087
Kia,Forte GT Turbo,1.6L Turbocharged 4-Cylinder,1591 cc,201.0,200.0,6.5,"$25,500 ",Petrol,5,264 Nm,1591.0,264.0,5.0,25500.0,1.005
Kia,Soul GT Designer Edition,2.0L 4-Cylinder,1999 cc,147.0,190.0,9.5,"$23,000 ",Petrol,5,179 Nm,1999.0,179.0,5.0,23000.0,0.7736842105263158
Kia,Seltos X-Line Turbo,1.6L Turbocharged 4-Cylinder,1591 cc,175.0,210.0,7.5,"$30,000 ",Petrol,5,264 Nm,1591.0,264.0,5.0,30000.0,0.8333333333333334
Peugeot,e-2008 GT,Electric Motor,50 kWh,136.0,200.0,8.5,"$40,000 ",Electric,5,260 Nm,2500.0,260.0,5.0,40000.0,0.68
Kia,Telluride Limited Edition,3.8L V6,3778 cc,291.0,240.0,7.0,"$53,000 ",Petrol,7,355 Nm,3778.0,355.0,7.0,53000.0,1.2125
Kia,Stinger GT-Line,2.5L Turbocharged 4-Cylinder,2500 cc,300.0,270.0,5.0,"$50,000 ",Petrol,5,422 Nm,2500.0,422.0,5.0,50000.0,1.1111111111111112
Kia,Carnival Special Edition,3.5L V6,3500 cc,290.0,220.0,8.0,"$45,500 ",Petrol,8,355 Nm,3500.0,355.0,8.0,45500.0,1.3181818181818181
Kia,Niro SX Hybrid,1.6L Hybrid Turbocharged 4-Cylinder,1591 cc,139.0,180.0,10.5,"$36,000 ",Hybrid,5,265 Nm,1591.0,265.0,5.0,36000.0,0.7722222222222223
Kia,EV6 First Edition AWD,Electric Motor,77.4 kWh,320.0,230.0,5.0,"$62,000 ",Electric,5,450 Nm,2500.0,450.0,5.0,62000.0,1.391304347826087
Kia,Sorento X-Pro Hybrid,1.6L Hybrid Turbocharged 4-Cylinder,1591 cc,227.0,200.0,7.8,"$49,000 ",Hybrid,7,352 Nm,1591.0,352.0,7.0,49000.0,1.135
Kia,Forte Limited Edition,2.0L 4-Cylinder,1999 cc,147.0,190.0,9.2,"$22,500 ",Petrol,5,179 Nm,1999.0,179.0,5.0,22500.0,0.7736842105263158
Bugatti,Chiron,8.0L Quad-Turbo W16,7993 cc,1500.0,420.0,2.5,"$3,000,000 ",Petrol,2,1600 Nm,7993.0,1600.0,2.0,3000000.0,3.5714285714285716
Bugatti,Chiron Pur Sport,8.0L Quad-Turbo W16,7993 cc,1500.0,350.0,2.3,"$3,300,000 ",Petrol,2,1600 Nm,7993.0,1600.0,2.0,3300000.0,4.285714285714286
Bugatti,Chiron Super Sport,8.0L Quad-Turbo W16,7993 cc,1600.0,490.0,2.4,"$3,500,000 ",Petrol,2,1600 Nm,7993.0,1600.0,2.0,3500000.0,3.2653061224489797
Bugatti,Chiron Sport,8.0L Quad-Turbo W16,7993 cc,1500.0,420.0,2.4,"$3,300,000 ",Petrol,2,1600 Nm,7993.0,1600.0,2.0,3300000.0,3.5714285714285716
Bugatti,Chiron Noire,8.0L Quad-Turbo W16,7993 cc,1500.0,420.0,2.5,"$3,300,000 ",Petrol,2,1600 Nm,7993.0,1600.0,2.0,3300000.0,3.5714285714285716
Bugatti,Divo,8.0L Quad-Turbo W16,7993 cc,1500.0,380.0,2.4,"$5,800,000 ",Petrol,2,1600 Nm,7993.0,1600.0,2.0,5800000.0,3.9473684210526314
Bugatti,Centodieci,8.0L Quad-Turbo W16,7993 cc,1600.0,380.0,2.4,"$9,000,000 ",Petrol,2,1600 Nm,7993.0,1600.0,2.0,9000000.0,4.2105263157894735
Bugatti,La Voiture Noire,8.0L Quad-Turbo W16,7993 cc,1500.0,420.0,2.5,"$18,000,000 ",Petrol,2,1600 Nm,7993.0,1600.0,2.0,18000000.0,3.5714285714285716
Bugatti,Bolide,8.0L Quad-Turbo W16,7993 cc,1850.0,500.0,2.2,"$4,500,000 ",Petrol,2,1600 Nm,7993.0,1600.0,2.0,4500000.0,3.7
Bugatti,Mistral,8.0L Quad-Turbo W16,7993 cc,1600.0,420.0,2.4,"$5,000,000 ",Petrol,2,1600 Nm,7993.0,1600.0,2.0,5000000.0,3.8095238095238093
Volvo,Volvo FH,13.0L I6 Turbo Diesel,13000 cc,540.0,120.0,15.0,"$120,000 ",Diesel,2,2600 Nm,13000.0,2600.0,2.0,120000.0,4.5
Volvo,Volvo FH16,16.1L I6 Turbo Diesel,16100 cc,750.0,120.0,14.5,"$160,000 ",Diesel,2,3500 Nm,16100.0,3500.0,2.0,160000.0,6.25
Volvo,Volvo FM,12.8L I6 Turbo Diesel,12800 cc,460.0,110.0,16.0,"$100,000 ",Diesel,2,2200 Nm,12800.0,2200.0,2.0,100000.0,4.181818181818182
Volvo,Volvo FMX,13.0L I6 Turbo Diesel,13000 cc,500.0,110.0,16.5,"$110,000 ",Diesel,2,2500 Nm,13000.0,2500.0,2.0,110000.0,4.545454545454546
Volvo,Volvo VNL,12.8L I6 Turbo Diesel,12800 cc,500.0,120.0,15.0,"$125,000 ",Diesel,2,2400 Nm,12800.0,2400.0,2.0,125000.0,4.166666666666667
Volvo,Volvo VNR,12.8L I6 Turbo Diesel,12800 cc,400.0,110.0,17.0,"$95,000 ",Diesel,2,1800 Nm,12800.0,1800.0,2.0,95000.0,3.6363636363636362
Volvo,Volvo VHD,12.8L I6 Turbo Diesel,12800 cc,500.0,100.0,18.0,"$120,000 ",Diesel,2,2500 Nm,12800.0,2500.0,2.0,120000.0,5.0
Volvo,Volvo FE,7.7L I6 Turbo Diesel,7700 cc,280.0,90.0,20.0,"$85,000 ",Diesel,2,1200 Nm,7700.0,1200.0,2.0,85000.0,3.111111111111111
Volvo,Volvo FL,5.1L I4 Turbo Diesel,5100 cc,180.0,80.0,22.0,"$75,000 ",Diesel,2,800 Nm,5100.0,800.0,2.0,75000.0,2.25
Jaguar Land Rover,Jaguar F-Type,V6 / V8 Petrol,2995 cc (V6),335.0,260.0,5.1,"$70,000 ",Petrol,2,450 Nm,2500.0,450.0,2.0,70000.0,1.2884615384615385
Jaguar Land Rover,Jaguar XE,I4 Petrol,1999 cc (I4),250.0,250.0,6.5,"$45,000 ",Petrol,5,365 Nm,2500.0,365.0,5.0,45000.0,1.0
Jaguar Land Rover,Jaguar XF,I4 Petrol,1999 cc (I4),250.0,250.0,6.5,"$50,000 ",Petrol,5,365 Nm,2500.0,365.0,5.0,50000.0,1.0
Jaguar Land Rover,Jaguar XJ,V6 Petrol,2995 cc (V6),300.0,250.0,6.0,"$85,000 ",Petrol,5,400 Nm,2500.0,400.0,5.0,85000.0,1.2
Jaguar Land Rover,Jaguar E-PACE,I4 Petrol,1999 cc (I4),200.0,230.0,7.0,"$50,000 ",Petrol,5,430 Nm,2500.0,430.0,5.0,50000.0,0.8695652173913043
Jaguar Land Rover,Jaguar I-PACE,Electric (Dual Motor),90 kWh (Battery),400.0,200.0,4.8,"$70,000 ",Electric,5,696 Nm,2500.0,696.0,5.0,70000.0,2.0
Jaguar Land Rover,Jaguar F-PACE,I4 Petrol / V6 Petrol,1999 cc (I4) / 2995 cc (V6),255.0,230.0,7.1,"$55,000 / $65,000",Petrol,5,365 Nm / 480 Nm,2500.0,371.5,5.0,42807.5,1.108695652173913
Jaguar Land Rover,Jaguar X-TYPE,I4 Petrol,1998 cc (I4),160.0,215.0,9.0,"$40,000 ",Petrol,5,215 Nm,2500.0,215.0,5.0,40000.0,0.7441860465116279
Jaguar Land Rover,Jaguar F-PACE R-Dynamic,I4 Petrol / V6 Petrol,1999 cc (I4) / 2995 cc (V6),340.0,250.0,5.4,"$65,000 ",Petrol,5,480 Nm,2500.0,480.0,5.0,65000.0,1.36
Jaguar Land Rover,Jaguar XE R-Dynamic,I4 Petrol,1999 cc (I4),340.0,250.0,5.4,"$60,000 ",Petrol,5,450 Nm,2500.0,450.0,5.0,60000.0,1.36
